datadate,tic,adjcp,open,high,low,volume,macd,rsi,ema,boll,turbulence
202010112200,EURUSD60,1.18142,1.18195,1.18111,1.18164,9404,0.00135532972658714,61.03117488605592,1.1813595005188395,1.1801165,0.0
202010112300,EURUSD60,1.18166,1.18216,1.18147,1.18157,18761,0.001295572707238568,61.66354803169312,1.1814141367881414,1.1803085,0.0
202010120000,EURUSD60,1.18156,1.18185,1.18102,1.18128,37868,0.0012260129732619696,61.235226947189076,1.1814406573721157,1.1805014999999999,0.0
202010120100,EURUSD60,1.18127,1.18217,1.18084,1.18175,44139,0.0011344090868816714,59.98523683874804,1.1814096287590037,1.1806885,0.0
202010120200,EURUSD60,1.18175,1.18194,1.1814,1.18176,24398,0.0010880024490824702,61.33659912129612,1.1814715144391847,1.1809155,0.0
202010120300,EURUSD60,1.18174,1.18214,1.18148,1.18168,24316,0.0010384473618265666,61.29198860247157,1.1815203299956967,1.1811335,0.0
202010120400,EURUSD60,1.18169,1.18208,1.1816,1.18184,16909,0.0009837993929877609,61.06227652231733,1.181551179087388,1.1813335,0.0
202010120500,EURUSD60,1.18185,1.18266,1.18168,1.18209,23054,0.0009425361565380541,61.539441916371636,1.1816055101624083,1.1814175,0.0
202010120600,EURUSD60,1.18209,1.18227,1.18106,1.18156,42976,0.0009186115294879116,62.25714959774695,1.1816935992237887,1.1815399999999998,0.0
202010120700,EURUSD60,1.18157,1.18232,1.18057,1.182,77034,0.0008479172233220034,59.757717337474666,1.1816711266376454,1.1816045,0.0
202010120800,EURUSD60,1.18199,1.18199,1.18057,1.18111,57742,0.0008163713068649603,61.063812340924976,1.181729103612619,1.18171,0.0
202010120900,EURUSD60,1.18111,1.18139,1.1795,1.18024,51970,0.0007121531103266854,57.05045429466435,1.1816165393194156,1.181721,0.0
202010121000,EURUSD60,1.18025,1.1809,1.17963,1.17965,47033,0.000553781049596358,53.49591248143794,1.1813680776249764,1.1817005,0.0
202010121100,EURUSD60,1.17966,1.17971,1.17867,1.17941,51285,0.0003763239956409148,51.230586703387615,1.181057518056799,1.1816095,0.0
202010121200,EURUSD60,1.17937,1.18134,1.17937,1.18097,66868,0.00020986821566459923,50.15075326715949,1.1807506965919266,1.181485,0.0
202010121300,EURUSD60,1.18096,1.18155,1.18035,1.18151,66597,0.00020389999303782602,55.473856692673515,1.1807887517570308,1.1814164999999999,0.0
202010121400,EURUSD60,1.18151,1.18166,1.18058,1.18137,71262,0.00024077500099251026,57.11265056961113,1.180919887801207,1.1813765,0.0
202010121500,EURUSD60,1.18139,1.18151,1.1802,1.18041,49307,0.0002573491582640308,56.64211707527773,1.1810053627464423,1.181321,0.0
202010121600,EURUSD60,1.18041,1.18142,1.18023,1.18107,49714,0.00018922526419440366,52.95621930263309,1.180897114974362,1.1812140000000002,0.0
202010121700,EURUSD60,1.18107,1.18111,1.18046,1.18095,37799,0.00018634497281633244,54.99650582200783,1.180928548615387,1.1812159999999998,0.0
202010121800,EURUSD60,1.18095,1.18108,1.18076,1.181,37477,0.00017239210009645234,54.551509640568966,1.1809324488671349,1.1811924999999999,0.0
202010121900,EURUSD60,1.181,1.18136,1.18097,1.18127,35146,0.00016348438184832226,54.70946727849142,1.1809447308912921,1.1811595000000001,0.0
202010122000,EURUSD60,1.18126,1.18151,1.1811,1.1812,17943,0.00017538306180187035,55.54067700085457,1.1810020525474207,1.1811445,0.0
202010122100,EURUSD60,1.1812,1.18155,1.18068,1.18135,794,0.000177920399040854,55.29839737762197,1.1810380429933443,1.181141,0.0
